project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	35bd694d-1dd2-466f-ab27-03320614b40e	TCGA-OL-A66I	2b8c960a-3e9a-49bf-8329-7d322da90326	TCGA-OL-A66I-01A	bf162ccd-c5dd-4f20-b82e-68e17fb28d3c	TCGA-OL-A66I-01A-21	1ddf1372-1a26-4692-8926-58d7ae32e61d	TCGA-OL-A66I-01A-21D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	35bd694d-1dd2-466f-ab27-03320614b40e	TCGA-OL-A66I	2b8c960a-3e9a-49bf-8329-7d322da90326	TCGA-OL-A66I-01A	bf162ccd-c5dd-4f20-b82e-68e17fb28d3c	TCGA-OL-A66I-01A-21	8b01ef96-b0a7-4c7c-bb4f-34e248b66880	TCGA-OL-A66I-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	35bd694d-1dd2-466f-ab27-03320614b40e	TCGA-OL-A66I	2b8c960a-3e9a-49bf-8329-7d322da90326	TCGA-OL-A66I-01A	bf162ccd-c5dd-4f20-b82e-68e17fb28d3c	TCGA-OL-A66I-01A-21	bed3c07c-a161-4546-80f1-317f6ade0e41	TCGA-OL-A66I-01A-21R	1.88	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.55	9.3	UV Spec	released	'--
TCGA-BRCA	35bd694d-1dd2-466f-ab27-03320614b40e	TCGA-OL-A66I	4532e659-8c75-4100-ac75-2bdfa7508e86	TCGA-OL-A66I-10A	af5955ee-a128-4d90-94fd-77b149bfd7d3	TCGA-OL-A66I-10A-01	53e7a5cd-bb5e-4a09-91b5-fb066012addd	TCGA-OL-A66I-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	35bd694d-1dd2-466f-ab27-03320614b40e	TCGA-OL-A66I	4532e659-8c75-4100-ac75-2bdfa7508e86	TCGA-OL-A66I-10A	af5955ee-a128-4d90-94fd-77b149bfd7d3	TCGA-OL-A66I-10A-01	b6838048-6a79-4b27-aafd-cebdb4997588	TCGA-OL-A66I-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	082c5082-8b94-4d8a-8529-b19448eba144	TCGA-AO-A0JE-10A	fe9370eb-4976-4a18-8c75-ce61dc7ae196	TCGA-AO-A0JE-10A-01	49fb4e58-797f-46d0-9552-23db6e78fcdf	TCGA-AO-A0JE-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	082c5082-8b94-4d8a-8529-b19448eba144	TCGA-AO-A0JE-10A	fe9370eb-4976-4a18-8c75-ce61dc7ae196	TCGA-AO-A0JE-10A-01	b1952eb2-db38-4465-aa7d-8fd112b0753a	TCGA-AO-A0JE-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	082c5082-8b94-4d8a-8529-b19448eba144	TCGA-AO-A0JE-10A	fe9370eb-4976-4a18-8c75-ce61dc7ae196	TCGA-AO-A0JE-10A-01	e3b9c846-f67a-4e30-827f-898e24938e08	TCGA-AO-A0JE-10A-01D	1.83	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	0a43ad98-2671-4701-9e5d-35ad63e8ad50	TCGA-AO-A0JE-01A	88ad0f72-63f4-429e-9f4e-986da433f2c4	TCGA-AO-A0JE-01A-11	0e23881d-68d7-4cee-8b5e-f904b8335f0f	TCGA-AO-A0JE-01A-11D	1.85	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	0a43ad98-2671-4701-9e5d-35ad63e8ad50	TCGA-AO-A0JE-01A	88ad0f72-63f4-429e-9f4e-986da433f2c4	TCGA-AO-A0JE-01A-11	688311fa-2b23-4e76-9a73-e48c24815137	TCGA-AO-A0JE-01A-11R	1.76	'--	'--	RNA	R	'--	0.13	mirVana (Allprep DNA) RNA	Yes	1.8	9.0	UV Spec	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	0a43ad98-2671-4701-9e5d-35ad63e8ad50	TCGA-AO-A0JE-01A	88ad0f72-63f4-429e-9f4e-986da433f2c4	TCGA-AO-A0JE-01A-11	9df330a7-7b43-44c5-a839-e9327286eea6	TCGA-AO-A0JE-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	36fe6152-f61e-4948-9ccc-23ac01a9d77d	TCGA-AO-A0JE	0a43ad98-2671-4701-9e5d-35ad63e8ad50	TCGA-AO-A0JE-01A	88ad0f72-63f4-429e-9f4e-986da433f2c4	TCGA-AO-A0JE-01A-11	c355c9c3-7a1b-4f06-af89-930863c77dd0	TCGA-AO-A0JE-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	376ffe63-efd7-42af-90e1-261255b28bb7	TCGA-AR-A2LH	22ff97e9-f168-48bb-9b61-6f50aba08d27	TCGA-AR-A2LH-01A	3a64c49a-4d08-413e-b192-4afc5023bbc6	TCGA-AR-A2LH-01A-31	72548d89-8d7d-42ac-908b-cde6e3615a78	TCGA-AR-A2LH-01A-31W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	376ffe63-efd7-42af-90e1-261255b28bb7	TCGA-AR-A2LH	22ff97e9-f168-48bb-9b61-6f50aba08d27	TCGA-AR-A2LH-01A	3a64c49a-4d08-413e-b192-4afc5023bbc6	TCGA-AR-A2LH-01A-31	985a59dc-0fef-47c0-b343-2ed333e85f3d	TCGA-AR-A2LH-01A-31D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	376ffe63-efd7-42af-90e1-261255b28bb7	TCGA-AR-A2LH	22ff97e9-f168-48bb-9b61-6f50aba08d27	TCGA-AR-A2LH-01A	3a64c49a-4d08-413e-b192-4afc5023bbc6	TCGA-AR-A2LH-01A-31	b3371d66-b925-4d5d-8983-5ec083509805	TCGA-AR-A2LH-01A-31R	1.83	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.4	9.0	UV Spec	released	'--
TCGA-BRCA	376ffe63-efd7-42af-90e1-261255b28bb7	TCGA-AR-A2LH	b90e2c2e-08e1-419b-a44f-dd1cc9bd6512	TCGA-AR-A2LH-10A	5af0ce5b-825a-4d99-9b01-3095c0e5e345	TCGA-AR-A2LH-10A-01	4c2d7940-89b8-49f5-a938-6c38493412ca	TCGA-AR-A2LH-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	376ffe63-efd7-42af-90e1-261255b28bb7	TCGA-AR-A2LH	b90e2c2e-08e1-419b-a44f-dd1cc9bd6512	TCGA-AR-A2LH-10A	5af0ce5b-825a-4d99-9b01-3095c0e5e345	TCGA-AR-A2LH-10A-01	f25a5c1f-bd9e-4de7-b832-260013b705ad	TCGA-AR-A2LH-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	2a412ee2-1eb3-4682-a3ce-8fc68eb8c9aa	TCGA-AN-A0FY-10A	8ea07abb-18ef-4056-a1d1-2590800a039d	TCGA-AN-A0FY-10A-01	2ffc61d9-d112-44eb-a91d-c1771259383c	TCGA-AN-A0FY-10A-01D	2.0	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	2a412ee2-1eb3-4682-a3ce-8fc68eb8c9aa	TCGA-AN-A0FY-10A	8ea07abb-18ef-4056-a1d1-2590800a039d	TCGA-AN-A0FY-10A-01	722345fb-574e-4acf-b667-72d58457da29	TCGA-AN-A0FY-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	2a412ee2-1eb3-4682-a3ce-8fc68eb8c9aa	TCGA-AN-A0FY-10A	8ea07abb-18ef-4056-a1d1-2590800a039d	TCGA-AN-A0FY-10A-01	ef6a4af1-6319-4c23-b587-bf832ff6ad2a	TCGA-AN-A0FY-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	76c09917-15f9-4908-ab22-ea1401abcb3b	TCGA-AN-A0FY-01A	8a82b1da-4c6f-4ad8-9acd-792cde7cd84e	TCGA-AN-A0FY-01A-11	6be1f430-8b8b-42f0-88cb-215ca6be35ff	TCGA-AN-A0FY-01A-11D	2.05	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	76c09917-15f9-4908-ab22-ea1401abcb3b	TCGA-AN-A0FY-01A	8a82b1da-4c6f-4ad8-9acd-792cde7cd84e	TCGA-AN-A0FY-01A-11	75bee0dd-b7ea-419a-b6c2-98861c953764	TCGA-AN-A0FY-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	76c09917-15f9-4908-ab22-ea1401abcb3b	TCGA-AN-A0FY-01A	8a82b1da-4c6f-4ad8-9acd-792cde7cd84e	TCGA-AN-A0FY-01A-11	86358c7c-e7aa-40b5-91e1-5c6965d1f179	TCGA-AN-A0FY-01A-11R	1.82	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.6	8.5	UV Spec	released	'--
TCGA-BRCA	de75d0b9-0f47-4732-8df5-05c350cfcd32	TCGA-AN-A0FY	76c09917-15f9-4908-ab22-ea1401abcb3b	TCGA-AN-A0FY-01A	8a82b1da-4c6f-4ad8-9acd-792cde7cd84e	TCGA-AN-A0FY-01A-11	a1bfb3c0-c115-4f7b-9dcf-984920fafb92	TCGA-AN-A0FY-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	8b5c7e4d-a220-4499-9e38-7deacc1776a2	TCGA-A8-A092-01A	13dba13f-bb5c-4bf9-a8d8-1beee74640f2	TCGA-A8-A092-01A-11	2af8190b-1721-4f5f-b6ac-a4f1191ddf11	TCGA-A8-A092-01A-11R	1.84	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.5	8.9	UV Spec	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	8b5c7e4d-a220-4499-9e38-7deacc1776a2	TCGA-A8-A092-01A	13dba13f-bb5c-4bf9-a8d8-1beee74640f2	TCGA-A8-A092-01A-11	a8939d87-91c3-433f-9123-74890b218952	TCGA-A8-A092-01A-11D	1.85	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	8b5c7e4d-a220-4499-9e38-7deacc1776a2	TCGA-A8-A092-01A	13dba13f-bb5c-4bf9-a8d8-1beee74640f2	TCGA-A8-A092-01A-11	ad2f7b0d-00d3-4087-a390-465d82b2e27c	TCGA-A8-A092-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	8b5c7e4d-a220-4499-9e38-7deacc1776a2	TCGA-A8-A092-01A	13dba13f-bb5c-4bf9-a8d8-1beee74640f2	TCGA-A8-A092-01A-11	f2f11673-700a-4016-aaf0-e8224dcf9d9d	TCGA-A8-A092-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	9b7e6427-b290-43dc-8991-ea77384cdf3c	TCGA-A8-A092-10A	66a98ff1-4cd2-4d89-8dfe-1b19f34ba4d2	TCGA-A8-A092-10A-01	461ff7bf-efed-490a-9caf-5b1d91c17389	TCGA-A8-A092-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	9b7e6427-b290-43dc-8991-ea77384cdf3c	TCGA-A8-A092-10A	66a98ff1-4cd2-4d89-8dfe-1b19f34ba4d2	TCGA-A8-A092-10A-01	5949bcc3-8c8a-4082-9c63-7015d47846ba	TCGA-A8-A092-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	38a8b734-9acc-42f9-b5b7-e51b0dfc6504	TCGA-A8-A092	9b7e6427-b290-43dc-8991-ea77384cdf3c	TCGA-A8-A092-10A	66a98ff1-4cd2-4d89-8dfe-1b19f34ba4d2	TCGA-A8-A092-10A-01	f7f4b7bf-a506-4123-8637-e9bae1f2dc24	TCGA-A8-A092-10A-01D	1.95	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	398fb71b-ca83-44e7-bf0d-b1ca464b0283	TCGA-OL-A6VO	8b3032b9-1cd9-4921-ad71-5d860fbc7c23	TCGA-OL-A6VO-10A	334090ba-511b-44d1-816a-23dd4bafe3dd	TCGA-OL-A6VO-10A-01	44e34ec8-b65b-451c-aea9-89a6537bc689	TCGA-OL-A6VO-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	398fb71b-ca83-44e7-bf0d-b1ca464b0283	TCGA-OL-A6VO	8b3032b9-1cd9-4921-ad71-5d860fbc7c23	TCGA-OL-A6VO-10A	334090ba-511b-44d1-816a-23dd4bafe3dd	TCGA-OL-A6VO-10A-01	baf9b49b-12db-4b23-9338-b0293a9eedb6	TCGA-OL-A6VO-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	398fb71b-ca83-44e7-bf0d-b1ca464b0283	TCGA-OL-A6VO	bfb67ae4-dcfe-4002-8f5a-35dbec269889	TCGA-OL-A6VO-01A	0fd2409f-097e-4210-8309-00f092f8d811	TCGA-OL-A6VO-01A-12	378b363e-3f7d-4321-b22e-c287f1be8d13	TCGA-OL-A6VO-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	398fb71b-ca83-44e7-bf0d-b1ca464b0283	TCGA-OL-A6VO	bfb67ae4-dcfe-4002-8f5a-35dbec269889	TCGA-OL-A6VO-01A	0fd2409f-097e-4210-8309-00f092f8d811	TCGA-OL-A6VO-01A-12	9b7dcff6-89ca-47e1-aa5c-07afd0dff4ca	TCGA-OL-A6VO-01A-12D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	398fb71b-ca83-44e7-bf0d-b1ca464b0283	TCGA-OL-A6VO	bfb67ae4-dcfe-4002-8f5a-35dbec269889	TCGA-OL-A6VO-01A	0fd2409f-097e-4210-8309-00f092f8d811	TCGA-OL-A6VO-01A-12	e9aa6401-296e-40df-b930-9b4899647041	TCGA-OL-A6VO-01A-12R	1.89	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	2.09	9.5	UV Spec	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	45c79141-a125-4305-b1b7-c838de1af8a3	TCGA-BH-A0B7-01A	ade62757-7392-423b-aba4-1f5fedde745f	TCGA-BH-A0B7-01A-12	00c56292-cc9b-4a9c-bf27-0746059098e8	TCGA-BH-A0B7-01A-12D	2.03	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	45c79141-a125-4305-b1b7-c838de1af8a3	TCGA-BH-A0B7-01A	ade62757-7392-423b-aba4-1f5fedde745f	TCGA-BH-A0B7-01A-12	4feea70a-0da7-4934-96f9-5e2609eee4a1	TCGA-BH-A0B7-01A-12R	1.86	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.8	9.6	UV Spec	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	45c79141-a125-4305-b1b7-c838de1af8a3	TCGA-BH-A0B7-01A	ade62757-7392-423b-aba4-1f5fedde745f	TCGA-BH-A0B7-01A-12	eae33fa3-9e1c-4fd2-9192-8a13c60df94c	TCGA-BH-A0B7-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	574293a5-ec7b-479d-af12-27b5e1aaeca1	TCGA-BH-A0B7-10A	46f061dd-bba4-4eb0-8fd6-2cbb5bbded54	TCGA-BH-A0B7-10A-01	e69a6df1-ece3-42c9-a14b-77557b81b031	TCGA-BH-A0B7-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	574293a5-ec7b-479d-af12-27b5e1aaeca1	TCGA-BH-A0B7-10A	46f061dd-bba4-4eb0-8fd6-2cbb5bbded54	TCGA-BH-A0B7-10A-01	e7d9f3fb-942e-4231-b076-78edd6a9a3cb	TCGA-BH-A0B7-10A-01D	1.85	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	ab96b212-ab38-4e27-8c61-5eef673a0798	TCGA-BH-A0B7-11A	f6fedbc3-9fb7-4cb5-9d1e-2acfcdc060d7	TCGA-BH-A0B7-11A-34	653f1424-5bb7-49cc-9b83-a4de54bc95cd	TCGA-BH-A0B7-11A-34D	1.9	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	ab96b212-ab38-4e27-8c61-5eef673a0798	TCGA-BH-A0B7-11A	f6fedbc3-9fb7-4cb5-9d1e-2acfcdc060d7	TCGA-BH-A0B7-11A-34	79f3fe96-a803-464c-aec3-53943125ff3f	TCGA-BH-A0B7-11A-34W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	ab96b212-ab38-4e27-8c61-5eef673a0798	TCGA-BH-A0B7-11A	f6fedbc3-9fb7-4cb5-9d1e-2acfcdc060d7	TCGA-BH-A0B7-11A-34	d0cd9917-c470-4091-bed2-e25f660d4447	TCGA-BH-A0B7-11A-34R	1.79	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.7	9.0	UV Spec	released	'--
TCGA-BRCA	21ef1730-e5a7-47ce-b419-d000bb59ae15	TCGA-BH-A1F0	6c6c1c35-5e1b-4e9f-ab19-550d1ba4cc43	TCGA-BH-A1F0-11B	669118bd-0e4d-4a9a-9517-1e258a5f5bec	TCGA-BH-A1F0-11B-23	1994896e-cc3e-468d-81f2-0ac56a80e902	TCGA-BH-A1F0-11B-23R	2.1	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	7.2	UV Spec	released	'--
TCGA-BRCA	21ef1730-e5a7-47ce-b419-d000bb59ae15	TCGA-BH-A1F0	6c6c1c35-5e1b-4e9f-ab19-550d1ba4cc43	TCGA-BH-A1F0-11B	669118bd-0e4d-4a9a-9517-1e258a5f5bec	TCGA-BH-A1F0-11B-23	58dcdfb0-8cf7-42f7-a54f-be5be252a410	TCGA-BH-A1F0-11B-23W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	21ef1730-e5a7-47ce-b419-d000bb59ae15	TCGA-BH-A1F0	6c6c1c35-5e1b-4e9f-ab19-550d1ba4cc43	TCGA-BH-A1F0-11B	669118bd-0e4d-4a9a-9517-1e258a5f5bec	TCGA-BH-A1F0-11B-23	a4ee4614-8cf0-4860-b897-cbc2915d90c9	TCGA-BH-A1F0-11B-23D	1.98	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	21ef1730-e5a7-47ce-b419-d000bb59ae15	TCGA-BH-A1F0	f754aa5f-49c8-4e8b-a1fe-f370f807499a	TCGA-BH-A1F0-01A	fd9f4b8b-c04c-4b9e-85a9-20208f022c84	TCGA-BH-A1F0-01A-11	1742a595-b065-408b-afe9-86a9dc2a9d25	TCGA-BH-A1F0-01A-11R	1.87	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	2.0	8.0	UV Spec	released	'--
TCGA-BRCA	21ef1730-e5a7-47ce-b419-d000bb59ae15	TCGA-BH-A1F0	f754aa5f-49c8-4e8b-a1fe-f370f807499a	TCGA-BH-A1F0-01A	fd9f4b8b-c04c-4b9e-85a9-20208f022c84	TCGA-BH-A1F0-01A-11	4e6c1ae1-95ea-475e-87d4-e99598b8d5ca	TCGA-BH-A1F0-01A-11D	1.74	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	21ef1730-e5a7-47ce-b419-d000bb59ae15	TCGA-BH-A1F0	f754aa5f-49c8-4e8b-a1fe-f370f807499a	TCGA-BH-A1F0-01A	fd9f4b8b-c04c-4b9e-85a9-20208f022c84	TCGA-BH-A1F0-01A-11	5536be4e-ab7b-44c2-a160-e57e838b25d5	TCGA-BH-A1F0-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	92a060af-8209-4ad4-be24-fdaf4c56e4e5	TCGA-A8-A06Z-10A	e08aa63b-483a-45b3-9fa7-c2c0fe4eff2b	TCGA-A8-A06Z-10A-01	6d2c094e-ffda-4e30-a789-27940c3e77bc	TCGA-A8-A06Z-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	92a060af-8209-4ad4-be24-fdaf4c56e4e5	TCGA-A8-A06Z-10A	e08aa63b-483a-45b3-9fa7-c2c0fe4eff2b	TCGA-A8-A06Z-10A-01	bfb0d12c-6b4e-4360-b3b3-0696a12ddc12	TCGA-A8-A06Z-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	92a060af-8209-4ad4-be24-fdaf4c56e4e5	TCGA-A8-A06Z-10A	e08aa63b-483a-45b3-9fa7-c2c0fe4eff2b	TCGA-A8-A06Z-10A-01	f5d6d390-f92f-4ac7-9ed2-fa9d1f1133e7	TCGA-A8-A06Z-10A-01D	1.92	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	993d2cba-b4f8-4a46-994b-b97bb9f10d34	TCGA-A8-A06Z-01A	aba91ab2-3bc3-4ec0-9e90-19ef807a8f65	TCGA-A8-A06Z-01A-11	242e4f8f-a48f-4f33-a0fb-ddd572a9c189	TCGA-A8-A06Z-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	993d2cba-b4f8-4a46-994b-b97bb9f10d34	TCGA-A8-A06Z-01A	aba91ab2-3bc3-4ec0-9e90-19ef807a8f65	TCGA-A8-A06Z-01A-11	26977cb8-3db5-4e2f-92a6-80cfeb30ea3a	TCGA-A8-A06Z-01A-11R	1.84	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	9.0	UV Spec	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	993d2cba-b4f8-4a46-994b-b97bb9f10d34	TCGA-A8-A06Z-01A	aba91ab2-3bc3-4ec0-9e90-19ef807a8f65	TCGA-A8-A06Z-01A-11	505721ce-14ef-4b07-9605-28a69298d7f1	TCGA-A8-A06Z-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	2399caeb-ead2-4003-af38-809db4ac2e2b	TCGA-A8-A06Z	993d2cba-b4f8-4a46-994b-b97bb9f10d34	TCGA-A8-A06Z-01A	aba91ab2-3bc3-4ec0-9e90-19ef807a8f65	TCGA-A8-A06Z-01A-11	89bf663f-4244-4f39-b044-f89ae340f5c3	TCGA-A8-A06Z-01A-11D	1.95	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
